urn,pears,la_number,easting,northing
136798,0.249067963,319,528934,164954
139722,0.918129874,319,529621,165296
103025,0.333923515,319,529824,165077
137507,0.262405923,319,527436,166545
133741,0.267144071,319,530353,164868
133742,0.089184311,319,530662,164879
103027,0.253572059,320,536563,188420
103028,0.04126188,320,537687,189179
103030,0.365044343,320,539513,186451
137328,0.532854963,320,536979,191832
137677,0.192150927,320,538211,195577
103036,0.621177357,320,539324,193740
136364,0.153755239,320,537956,195499
103042,0.060929062,320,539547,186984
103042,0.809086949,320,539547,186984
103042,0.798180472,320,539547,186984
103042,0.283655522,320,539547,186984
138258,0.638309587,320,537674,189499
103048,0.447300125,320,538459,186807
103052,0.017155755,320,537672,190662
103054,0.240941857,320,536934,189703
139016,0.638474098,320,538380,189924
139259,0.095243633,320,537656,190679
139724,0.504587379,320,536802,187550
140405,0.552426457,320,537162,188106
136362,0.804405878,320,536753,190767
103059,0.245952264,320,538751,191778
103060,0.387784366,320,538521,190659
103061,0.545022231,320,536923,190087
138325,0.849104885,320,536931,191785
103068,0.033549019,320,540020,192313
103069,0.846177124,320,539165,191657
103070,0.862707925,320,538297,188936
103073,0.842573872,320,538088,187043
103074,0.291377044,320,538916,187934
103075,0.626128788,320,539334,187180
103077,0.166942905,320,536596,188984
103078,0.060492828,320,535896,188751
103079,0.782415865,320,536127,189272
103081,0.572052017,320,537559,193679
103082,0.562899711,320,539267,185908
139317,0.96258918,320,536198,190596
130343,0.868058827,320,537822,192180
131057,0.822158574,320,536237,188187
103084,0.729243439,320,538678,194104
103085,0.650320614,320,538762,194384
103086,0.333331613,320,537581,187369
103089,0.656801271,320,536614,187993
103092,0.53756179,320,538460,189080
138690,0.803039629,320,538623,188214
135193,0.636310069,320,538094,189757
138859,0.111413475,320,537754,191405
139293,0.323262744,320,539036,187172
103098,0.25829203,320,538589,187271
103098,0.603816312,320,538589,187271
103098,0.77383376,320,538589,187271
103098,0.701675463,320,538589,187271
103100,0.028551259,320,535903,189267
103101,0.78204962,320,539160,188230
103106,0.238483043,320,538138,189746
103088,0.980335779,320,536095,189171
137558,0.846193727,320,538793,191859
138691,0.028431673,320,538024,194236
138454,0.46125588,320,536379,190898
140197,0.166071948,320,538838,191663
131697,0.65705807,320,538126,188236
130457,0.906768711,320,538488,188245
130458,0.10653504,320,537680,190387
103120,0.624003321,330,412817,286694
103121,0.278091576,330,406821,288242
103122,0.513355472,330,414260,285474
103124,0.312449732,330,406437,285719
103125,0.32636365,330,410237,288181
103126,0.494888493,330,408856,291861
103127,0.501408493,330,402685,278105
103128,0.625582146,330,407743,293560
103129,0.379743238,330,404518,279360
103131,0.684394697,330,399847,277658
103132,0.70865979,330,411432,288276
103133,0.747777827,330,402250,282208
103134,0.055778941,330,408851,279463
103135,0.680399563,330,409125,285014
103136,0.425648752,330,407244,284370
103137,0.153169405,330,406912,285281
103138,0.237975823,330,408737,288424
103139,0.114271242,330,410206,291635
103140,0.129583415,330,409477,287857
103141,0.582512331,330,406857,288824
103142,0.581121904,330,401235,281553
103144,0.211427864,330,413997,291279
103145,0.551665901,330,411130,292159
103146,0.690686709,330,399726,278770
103153,0.958254457,330,408933,286511
103154,0.716666476,330,407346,289594
134094,0.250122057,330,415981,284633
134098,0.067077399,330,407581,282220
103157,0.835834186,330,410564,287710
103159,0.785052993,330,409534,287331
103162,0.562061662,330,404517,287394
134102,0.707098885,330,404220,289121
103165,0.667453519,330,406809,278566
134279,0.438828671,330,403161,277975
139443,0.61809224,330,411977,283217
134281,0.630472869,330,402231,282912
103168,0.427788558,330,411720,291017
103172,0.416671898,330,411033,286761
137492,0.256383693,330,405245,289229
103175,0.57199602,330,405646,287977
138590,0.765946344,330,409734,290646
138799,0.146375834,330,410621,288154
103177,0.206182967,330,406897,290487
103178,0.558232997,330,405452,291367
138371,0.664660234,330,404579,277951
138395,0.96439867,330,407069,288625
138396,0.228185326,330,409383,289577
103186,0.184131836,330,399992,277661
103187,0.173820194,330,399992,277661
103188,0.896036999,330,406898,281116
103189,0.328171914,330,406898,281116
103190,0.439590027,330,405242,280147
138410,0.598620025,330,407458,285110
138425,0.240272288,330,415849,286884
138432,0.363060293,330,409065,289149
103191,0.567867662,330,408591,288602
138433,0.489667543,330,405188,289201
103192,0.402061564,330,408581,283707
103193,0.369219421,330,408940,286042
139183,0.400516948,330,412293,282586
138218,0.632173628,330,405328,292444
103196,0.171644765,330,404195,287871
138303,0.197082418,330,408468,293748
138864,0.023671945,330,409226,285072
138883,0.339910366,330,405363,286621
138888,0.22386395,330,409080,280778
138889,0.526290284,330,408536,294635
138998,0.165827428,330,407346,289594
139000,0.947620887,330,406258,282245
139002,0.173685584,330,398362,278185
103201,0.20537576,330,413073,284090
103202,0.221093232,330,409032,284662
103202,0.879445889,330,409032,284662
103202,0.111690492,330,409032,284662
103202,0.976557304,330,409032,284662
138693,0.361466565,330,407394,293192
103204,0.905925069,330,409762,283925
103204,0.886448218,330,409762,283925
103204,0.461683272,330,409762,283925
103204,0.214686398,330,409762,283925
103205,0.526104205,330,408098,279321
103208,0.659263758,330,413095,291483
103209,0.393141643,330,410680,281459
103210,0.678654525,330,410606,281472
139003,0.906291065,330,414619,287268
103213,0.513520828,330,408959,293315
139011,0.396074703,330,412684,289875
103214,0.198268817,330,408431,293110
139014,0.048236741,330,400661,279319
103215,0.14338342,330,410344,288367
139120,0.97568217,330,414880,286269
139125,0.970140137,330,409689,292925
139126,0.14978934,330,406670,288054
139128,0.492115718,330,406495,285470
139129,0.391922505,330,414851,286183
103217,0.532015742,330,411560,288925
103218,0.929267636,330,402212,282497
139242,0.23564382,330,404272,289288
103222,0.175501008,330,405016,279044
103223,0.548310872,330,411594,281519
139267,0.837087286,330,404956,286137
139269,0.261018288,330,404326,277290
139439,0.735690851,330,404675,282847
103228,0.948465293,330,413979,284752
103229,0.921436903,330,414028,284777
103232,0.246510688,330,410356,286241
139571,0.040839025,330,403905,287397
139637,0.954914142,330,401213,284646
139904,0.749582358,330,404309,291602
140159,0.910017641,330,414252,290867
140161,0.406188128,330,404067,288488
103237,0.176646678,330,405806,287024
140656,0.799876609,330,411572,287074
103240,0.719504484,330,412461,291570
103241,0.669949117,330,407712,283660
103244,0.376815625,330,402201,282040
103245,0.528106789,330,402201,282040
103246,0.3512373,330,405016,282095
103247,0.740663854,330,411421,284986
103248,0.46553957,330,399996,277029
103249,0.497744455,330,399996,277029
103252,0.058693223,330,412204,281782
103255,0.395894187,330,411483,288290
103256,0.281986212,330,409939,285898
103257,0.806941139,330,415121,284884
103258,0.288023711,330,411459,285797
103259,0.477467239,330,408053,290299
103259,0.151717878,330,408053,290299
103259,0.125341392,330,408053,290299
103259,0.464684632,330,408053,290299
138052,0.861793555,330,410468,285170
103261,0.244399364,330,410637,285452
103262,0.858069181,330,412788,286866
103263,0.34944961,330,413196,288374
103264,0.711651782,330,405323,280906
103265,0.421970546,330,408643,284809
103266,0.491105249,330,407135,295553
103267,0.016903692,330,410097,292851
103268,0.782167362,330,411778,288114
138104,0.605374749,330,415633,288819
103279,0.82336944,330,400961,284049
103280,0.402382779,330,412339,283922
103280,0.519704419,330,412339,283922
103280,0.161047816,330,412339,283922
103280,0.838912789,330,412339,283922
103281,0.958764267,330,409575,279764
103284,0.377135188,330,410541,282541
103286,0.31423648,330,405871,278942
103288,0.882160344,330,405871,278942
103289,0.443319131,330,401928,279846
103291,0.129843188,330,401928,279846
103295,0.041036341,330,401868,283878
103296,0.058651768,330,401397,278391
139860,0.562388671,330,401110,280043
103304,0.638651079,330,402679,281293
103307,0.498104353,330,414092,291445
103308,0.971723095,330,404373,290138
103310,0.772168777,330,399677,282143
103312,0.664703488,330,410290,286174
103313,0.972018002,330,408538,290702
103314,0.704240371,330,408311,278343
103315,0.431030784,330,402240,276875
103317,0.208345143,330,404373,290138
103318,0.369901607,330,410262,292017
139465,0.882808521,330,408836,291474
103320,0.501105904,330,406875,293755
103321,0.371820002,330,406908,290117
140706,0.9058851,330,412509,283859
103325,0.448849996,330,407473,285512
103326,0.20874639,330,403692,283067
103328,0.897955072,330,405527,289591
103329,0.383867879,330,406277,289781
139484,0.455548882,330,403747,278460
103332,0.309914382,330,403803,285142
103333,0.086268062,330,407578,284703
103334,0.562392806,330,407163,280159
103335,0.49124385,330,400581,282921
103337,0.043287304,330,400961,284049
103339,0.302918504,330,399441,281465
103341,0.443918121,330,410691,294114
103342,0.735852302,330,410691,294114
103345,0.40782422,330,415797,292244
103349,0.071160837,330,411594,293337
103351,0.39255386,330,412653,298627
103353,0.451000426,330,412567,294772
103356,0.269468489,330,412545,292803
103360,0.988065116,330,412193,295605
141270,0.165478842,330,415977,288401
103362,0.509377627,330,404786,288893
103363,0.756038531,330,411130,292159
103365,0.439073802,330,408809,279374
103368,0.389463716,330,408070,294054
103369,0.145819267,330,402149,277984
103372,0.317619541,330,401210,281476
103374,0.654071662,330,413952,286945
103374,0.069589997,330,413952,286945
103374,0.504399317,330,413952,286945
103374,0.643005413,330,413952,286945
103375,0.964179547,330,415123,286787
103375,0.202509614,330,415123,286787
103375,0.10348163,330,415123,286787
103375,0.543795556,330,415123,286787
140518,0.50211732,330,409146,294323
138694,0.951292898,330,406686,294102
103378,0.7266051,330,401896,281185
139631,0.957080988,330,414732,291577
140502,0.019470092,330,410468,288867
103381,0.931491604,330,415504,285116
103383,0.782721855,330,406407,278757
103384,0.669797836,330,408622,284281
139162,0.003615663,330,410319,287495
140262,0.243193345,330,411531,280852
103388,0.044398584,330,412830,299487
139452,0.02556369,330,411743,298969
103392,0.245383695,330,404614,289753
103395,0.459811457,330,414906,296460
130944,0.461269697,330,406233,290239
131672,0.923559956,330,413575,296024
131725,0.375239006,330,413534,289577
132261,0.534241263,330,403294,284570
132007,0.778203687,330,412894,297005
132074,0.825855035,330,406168,289084
132075,0.536709684,330,403473,278938
137168,0.448811516,330,404249,290356
132201,0.976394458,330,403003,289581
133729,0.768462403,330,412033,292538
133759,0.95756995,330,399832,278930
103397,0.264550873,330,408635,285127
103398,0.685855471,330,407957,282793
103399,0.738574914,330,399465,284758
139041,0.404452474,330,405567,290369
103404,0.399024632,330,408363,287926
103406,0.380994202,330,409777,288193
103410,0.031191172,330,403920,282333
103412,0.627373183,330,411471,291450
140463,0.860684587,330,406420,290619
139173,0.609405277,330,409302,283513
103416,0.10255499,330,402629,279654
103417,0.367236488,330,408543,287440
139174,0.279851827,330,400067,281610
103419,0.612951265,330,406600,285951
103420,0.666883705,330,416104,288807
103421,0.651099367,330,410560,285301
103422,0.228972344,330,411283,292402
103423,0.216130592,330,408457,293943
103424,0.430930104,330,412828,286985
103425,0.860166998,330,409362,283682
103426,0.127839021,330,407415,294461
103427,0.123814312,330,404950,286614
103428,0.286291986,330,410228,287471
103429,0.23738092,330,412406,283281
103430,0.649504845,330,409596,280480
103431,0.680007603,330,403840,290681
103432,0.506843181,330,401675,279261
103433,0.383924788,330,406777,285980
103434,0.289882161,330,408275,285838
103435,0.242936007,330,406811,288289
103436,0.379755105,330,408717,288691
103437,0.213981677,330,405921,288875
103438,0.156677853,330,403287,284325
103439,0.902250718,330,404740,287595
103440,0.661069379,330,405312,287679
103441,0.207189706,330,414854,284288
103442,0.012799546,330,410394,290979
103443,0.570070716,330,402736,282024
103444,0.302123779,330,407540,282886
103445,0.302325379,330,404391,281305
103446,0.156478302,330,404391,281305
103447,0.870698438,330,405680,282324
103449,0.323782537,330,415782,286928
103450,0.447739068,330,399289,277143
103451,0.771926579,330,413647,289691
103452,0.05618416,330,402835,277295
103453,0.095426198,330,409338,292833
103454,0.584378293,330,412007,291114
103456,0.968586769,330,405328,290997
103457,0.028146928,330,405218,278083
103458,0.14584158,330,414575,291660
103459,0.486299034,330,402629,279654
103460,0.851012168,330,411893,285736
141484,0.299117061,330,401732,285422
103462,0.031986201,330,409520,282119
103463,0.929858156,330,407608,278665
103465,0.524608581,330,411299,280745
103466,0.018640604,330,407672,279621
103467,0.850630736,330,408132,283313
103468,0.623084628,330,404939,292961
103469,0.489098126,330,400123,282013
103470,0.505181534,330,412418,287602
140528,0.336815314,330,412209,297240
140525,0.323897723,330,414129,295388
140529,0.673367177,330,410930,294694
103476,0.919176692,330,405989,290247
103477,0.462770024,330,406819,290178
103478,0.970981528,330,407302,283628
103479,0.881473424,330,398944,278511
134066,0.041048241,330,414053,287792
134083,0.616203509,330,409649,282899
133996,0.435740439,330,412918,285279
134476,0.049695316,330,402900,284037
139520,0.825874603,330,410721,299761
134673,0.672012088,330,412585,289348
134774,0.405554117,330,409326,295272
140889,0.423831559,330,401976,277385
131920,0.515375881,330,410110,299761
136440,0.022662347,330,408232,285754
138200,0.714735855,330,406394,287322
137346,0.328989871,330,401291,283087
140014,0.636958628,330,409552,284351
103483,0.362949841,330,412466,289425
139157,0.77243309,330,402471,286012
136592,0.746303924,330,402553,285715
103486,0.61483304,330,408230,280611
139888,0.461133616,330,412368,288078
136589,0.758093702,330,400161,282167
103493,0.660060566,330,410002,287014
103494,0.404146302,330,403975,281106
103497,0.374692901,330,407344,282575
103498,0.83398596,330,405625,282072
103499,0.545734346,330,402252,278169
103503,0.857068291,330,412281,289312
138937,0.32085541,330,404914,290687
136882,0.286884935,330,407556,288677
103514,0.429142113,330,408461,281334
139746,0.221212183,330,404025,292495
137034,0.797657169,330,403720,289706
136778,0.757625766,330,411636,295173
103522,0.162633244,330,413956,295870
103526,0.13383049,330,411076,290747
103529,0.795032819,330,398891,278517
133306,0.376224143,330,410059,287022
