urn,apples,la_number,easting,northing
104817,0.813675253,342,358055,395675
104818,0.134810173,342,356143,397083
104819,0.630640386,342,348157,395845
104820,0.850269876,342,356153,396864
104821,0.045134074,342,349594,393281
104823,0.117419905,342,352085,391383
134661,0.606219044,342,352287,398220
104827,0.590843408,342,355090,396805
104830,0.410248399,342,349990,390763
104833,0.413299415,342,353172,396052
104835,0.762101075,342,353554,394324
104843,0.715107189,342,356318,394947
130489,0.967562589,342,348850,394296
104845,0.081514958,343,336491,419245
104846,0.09853043,343,332976,396679
104847,0.393255803,343,334929,394839
104848,0.153616495,343,334634,396580
104850,0.109735134,343,333758,400543
104853,0.812131383,343,334302,396308
104856,0.652994744,343,335067,399295
104859,0.714759023,343,335257,400068
104860,0.507723845,343,333605,415475
104862,0.225658332,343,333059,413751
104863,0.831927668,343,333059,413751
104864,0.839784196,343,333794,416146
104865,0.305557158,343,335354,417298
104866,0.379633671,343,336033,420120
104867,0.57266403,343,335497,415314
104869,0.525279343,343,337771,400873
104870,0.628230407,343,332139,398429
104871,0.946093552,343,333021,399761
104872,0.145588742,343,333107,399641
104874,0.003575939,343,334083,396658
104875,0.159499441,343,334882,398430
104878,0.467600039,343,333674,398542
104879,0.441024332,343,338103,403057
104881,0.681811431,343,328707,407134
104882,0.862336265,343,338662,401551
104883,0.197341389,343,330483,407885
104884,0.026417066,343,336855,402911
104885,0.825169299,343,330379,406657
104886,0.163902111,343,331495,411056
104887,0.264213041,343,336507,419248
104888,0.716221678,343,330369,411993
104889,0.386288824,343,339759,399565
104890,0.577733042,343,331598,400204
104891,0.143864327,343,337264,403790
104892,0.893789194,343,334978,394920
104893,0.737506331,343,334657,395584
104894,0.073199721,343,337475,420250
104895,0.761007139,343,337767,402199
104897,0.876128609,343,328720,406479
104898,0.935989757,343,334175,397621
104901,0.665077944,343,334213,417491
104902,0.545040632,343,334477,416626
104903,0.766298179,343,331793,411945
104906,0.770956964,343,334646,397248
104910,0.666514547,343,334937,399195
104915,0.341948997,343,335323,417383
104916,0.008300205,343,333235,414271
104917,0.546938555,343,333422,415675
104918,0.226283862,343,336121,418962
104919,0.176105019,343,337945,403576
104920,0.738630364,343,331685,398358
104922,0.990619616,343,330905,399166
104925,0.956590668,343,337607,401356
104926,0.881564696,343,332475,399724
104927,0.809080897,343,332257,401618
104928,0.140642165,343,331619,398369
104929,0.952561752,343,333370,396825
104930,0.602676673,343,330414,407197
104931,0.462912056,343,333994,397679
104932,0.034500916,343,334144,396779
104934,0.919342343,343,333664,400374
104935,0.674674009,343,333626,398760
104936,0.479088136,343,337290,403976
104937,0.396040418,343,330732,399324
104941,0.295695008,343,336808,402885
104942,0.744316637,343,336494,417421
134988,0.136606665,343,330179,408347
135085,0.866246582,343,336011,400035
132198,0.529182717,343,335654,398788
138260,0.819945329,343,334845,396730
104944,0.826185923,343,335676,419668
137533,0.040830304,343,337737,402355
137436,0.159477822,343,329355,407670
137514,0.972535594,343,333448,399885
137612,0.517509064,343,328468,405883
137297,0.292751735,343,332347,413317
137604,0.484701313,343,332124,414485
104956,0.214185782,343,335674,416238
137520,0.84544303,343,337055,401489
104959,0.341419804,343,335305,398022
104960,0.892035045,343,337873,401644
104961,0.984000861,343,332171,399771
104962,0.079067659,343,333242,400870
104964,0.993949375,343,333816,414908
135387,0.624838973,343,334850,398611
104977,0.862734788,343,336504,419336
104979,0.053958371,343,330701,411754
104980,0.167470108,343,332450,400505
104982,0.819886975,343,333873,400308
133748,0.754466081,343,336522,419393
130492,0.062063263,343,335366,415994
104984,0.595816512,344,331344,390958
104985,0.587691925,344,327688,391547
104986,0.947537116,344,328097,387220
131281,0.146284756,344,328162,390350
104990,0.122940497,344,331807,388209
104991,0.902728231,344,331315,386924
104992,0.703408719,344,331059,393544
104994,0.516755624,344,331187,392430
104995,0.260633462,344,329498,392328
104996,0.868785762,344,332195,391270
104997,0.363368256,344,331548,390872
105000,0.985654129,344,331475,391160
105001,0.391382035,344,326526,390435
105002,0.334471283,344,327134,391570
105003,0.078446553,344,327032,389762
105004,0.738735419,344,328503,392604
105005,0.179650265,344,325720,390192
105006,0.445833842,344,333065,383501
105007,0.836808133,344,334618,382558
105009,0.109335834,344,331582,384689
105010,0.732991663,344,332109,384843
105011,0.78761054,344,333506,385385
105013,0.135230338,344,332408,384182
105015,0.57949933,344,330495,381020
105017,0.142121895,344,334995,381567
105018,0.440231842,344,334234,380625
105020,0.522314113,344,334709,380888
105021,0.856953952,344,332589,384283
105022,0.74215938,344,325470,386918
105023,0.922220182,344,321372,387405
105025,0.195898182,344,326055,385062
105026,0.831667461,344,325501,386501
105027,0.932294977,344,322750,387368
105028,0.436940975,344,326094,387406
105030,0.692818128,344,328386,381269
105031,0.15115525,344,333408,382734
105032,0.701781826,344,322750,387368
105033,0.385308843,344,323231,390393
105034,0.534241617,344,327077,380763
105035,0.272514864,344,331682,391647
105037,0.88329592,344,330054,389716
105038,0.120822193,344,327444,382380
105039,0.6620769,344,328097,387220
105041,0.414605395,344,328240,389082
105042,0.243763908,344,331976,387318
105043,0.294912266,344,326854,388711
105045,0.048197165,344,332892,386828
105047,0.723576513,344,331178,387481
105050,0.067594293,344,332305,387005
105051,0.69238451,344,327356,384937
105053,0.91413992,344,333783,384668
105056,0.312450596,344,326854,388711
130324,0.239787147,344,335220,380238
105060,0.674506602,344,329486,389390
140931,0.672460284,344,329330,387230
131587,0.637174514,344,328612,388149
105062,0.577159133,344,321792,386330
105063,0.741783956,344,322156,389324
105064,0.953022573,344,331341,388024
105066,0.278598024,344,330266,387176
105067,0.509472542,344,327620,386759
105068,0.734947295,344,326987,388319
105069,0.295299468,344,328322,387897
105070,0.708729568,344,328061,389396
105071,0.888534883,344,330521,393676
105073,0.096904734,344,331887,391018
105074,0.974258117,344,326785,390280
105076,0.786464717,344,326215,389585
105077,0.960652469,344,332964,384811
105078,0.822839122,344,324660,384721
105079,0.98642711,344,326666,381498
105080,0.172506138,344,332944,385325
105081,0.579796225,344,335286,381379
105082,0.725829596,344,332971,385262
136124,0.516699716,344,327799,391891
140458,0.429413168,344,325507,386618
105084,0.003657528,344,326569,383310
105085,0.726370062,344,331429,389223
105086,0.752861211,344,330747,389747
105088,0.345567643,344,332839,385994
105090,0.663930007,344,328653,386580
105091,0.177412213,344,331567,388200
105092,0.305139829,344,330946,387116
103598,0.171065076,344,330079,386063
136056,0.841027524,344,335374,379414
137243,0.824884793,344,321261,387452
105101,0.169307773,344,325950,383512
105103,0.820768226,344,329205,391851
136895,0.993353867,344,330307,392270
139031,0.891551524,344,333075,385182
105110,0.254723724,344,329336,392417
139144,0.156968513,344,322736,386266
137476,0.294232994,344,332662,383942
136780,0.274843626,344,330342,388639
137929,0.184675397,344,326935,388189
105128,0.908589866,344,327166,388885
105129,0.722520044,344,327124,390400
105130,0.404316993,344,330747,389747
105132,0.764015887,344,330215,393211
105133,0.70901896,344,327615,386896
105134,0.873986484,344,327442,387324
105137,0.493446169,344,321234,387181
130494,0.091397314,344,329959,389196
105142,0.608517622,350,370535,407834
105144,0.472601105,350,374374,405686
105148,0.911160546,350,370174,407787
138399,0.493440476,350,372898,405970
105149,0.223396871,350,370771,410388
105152,0.307175819,350,369503,410678
105154,0.443310701,350,369671,409578
105156,0.24383027,350,371385,412558
105157,0.463030888,350,368784,411089
136395,0.006891497,350,371068,406958
105159,0.936853496,350,368495,409994
105160,0.279124436,350,370396,410408
105161,0.037099361,350,370642,408710
105162,0.247689621,350,372028,412381
105163,0.637141212,350,370693,407831
105164,0.720531652,350,372908,410215
105168,0.410755076,350,369847,408258
105169,0.310010025,350,368595,408350
105171,0.39404899,350,372977,409958
105172,0.688127113,350,369441,406713
105173,0.667548431,350,368259,408224
105174,0.381756396,350,367411,408810
105175,0.523748271,350,375083,408673
138011,0.119776856,350,372381,413679
105178,0.728811845,350,364608,410494
105179,0.396744568,350,363772,411875
105182,0.813931242,350,372214,405743
105185,0.281348074,350,375521,405819
105186,0.406162972,350,374421,405183
138152,0.327305189,350,372750,413528
105189,0.054843236,350,374714,411617
105190,0.492858848,350,375622,407034
105191,0.484813691,350,362264,409924
105192,0.563959952,350,370836,415345
105193,0.073094635,350,375865,407701
105193,0.411013356,350,375865,407701
105193,0.454610103,350,375865,407701
105193,0.915981387,350,375865,407701
137991,0.314602543,350,374789,411153
105195,0.801840917,350,365522,410099
105196,0.680203871,350,375994,404158
105198,0.442305623,350,370370,408860
105199,0.263838031,350,365754,405318
105200,0.944479096,350,374555,410095
105200,0.961984505,350,374555,410095
105200,0.850964894,350,374555,410095
105200,0.745076583,350,374555,410095
105202,0.036955746,350,365179,404908
133926,0.332133996,350,365531,406885
132785,0.187767714,350,363354,411054
105205,0.022028545,350,371364,410207
138851,0.614793035,350,371560,411468
105208,0.234181438,350,373008,405278
105208,0.746230253,350,373008,405278
105208,0.236585984,350,373008,405278
105208,0.094218996,350,373008,405278
105209,0.042547701,350,365619,404321
105211,0.601419456,350,361120,410842
138957,0.404896176,350,372026,407329
105216,0.102092169,350,371478,407656
105216,0.78638952,350,371478,407656
105216,0.242669029,350,371478,407656
105216,0.129520728,350,371478,407656
105217,0.221332559,350,373195,408453
105218,0.135697104,350,370775,410709
105219,0.083536504,350,371205,411841
105220,0.40235442,350,372919,411646
105221,0.66320816,350,369418,409891
105222,0.359153523,350,369947,408071
105223,0.102954649,350,370429,410512
105225,0.215800204,350,371355,408375
105226,0.182571917,350,371425,407196
105228,0.120294103,350,369608,411779
105229,0.369274674,350,372613,409417
105230,0.587553665,350,368323,408230
105231,0.22107664,350,373716,412430
105232,0.924975871,350,371147,414374
105233,0.620156343,350,364380,411520
105234,0.397765784,350,366656,406065
105236,0.412763378,350,369047,405566
105237,0.325749404,350,365160,405920
105238,0.20433699,350,373841,406514
105240,0.487875234,350,375395,404665
105241,0.296651045,350,374363,405757
105242,0.001582696,350,375232,407292
105244,0.960179858,350,374292,405791
105245,0.021420901,350,372351,405794
105246,0.190923972,350,374505,411980
105247,0.069619152,350,375079,407239
105248,0.007700783,350,376445,405162
105249,0.417121843,350,371956,413516
105250,0.65151527,350,364684,410606
136889,0.073528168,350,370136,407008
131038,0.345568158,350,364640,405071
133980,0.840194187,350,371684,410606
131271,0.202569873,350,374275,409248
105252,0.325386926,350,365836,405901
105253,0.840878184,350,372848,413175
105256,0.20382102,350,374670,407318
105257,0.812457144,350,372778,406062
105259,0.67195349,350,372028,412381
105259,0.356216129,350,372028,412381
105259,0.307753122,350,372028,412381
105259,0.057715453,350,372028,412381
140500,0.049623598,350,369980,411459
105261,0.595934309,350,363763,412782
105262,0.537383468,350,365118,410119
105263,0.028703098,350,372124,406590
105264,0.969237871,350,370735,411734
134646,0.058132676,350,368612,407869
135096,0.589945256,350,370893,407819
135096,0.472455459,350,370893,407819
135096,0.948826918,350,370893,407819
135096,0.220477255,350,370893,407819
105266,0.571162626,350,372403,405494
105267,0.543093003,350,373025,411807
105274,0.873992008,350,375865,407701
105276,0.239311031,350,369696,409512
105277,0.376957479,350,368599,407974
131692,0.933832705,350,364404,411108
131867,0.083316733,350,371233,408827
105283,0.415413318,351,381926,411527
131506,0.932284203,351,378736,407538
134968,0.540122433,351,381640,405841
139999,0.558605578,351,377269,407845
141167,0.315300611,351,379133,411531
105287,0.558977881,351,382709,411524
105289,0.400889365,351,381148,407356
105290,0.005433311,351,377982,410216
105291,0.529060048,351,378440,410743
105292,0.131116134,351,379566,411825
105293,0.098428209,351,381093,412480
105294,0.514277818,351,379036,413301
105295,0.570706811,351,377545,410545
105296,0.104186746,351,378353,415863
105297,0.031130254,351,381081,402805
105299,0.403244692,351,382087,406685
105300,0.50833823,351,381323,406103
105301,0.135499243,351,377593,414635
105302,0.122066624,351,380544,405480
105304,0.288106127,351,377698,412464
105305,0.083516638,351,377510,407310
105306,0.294498478,351,381614,404800
105307,0.456485446,351,381771,403342
105308,0.407405314,351,382535,402667
105310,0.216469845,351,381256,405547
105311,0.282482239,351,378292,414589
105313,0.154857699,351,379087,406291
105314,0.520518205,351,381392,408053
105315,0.623359133,351,381871,410995
105316,0.995532415,351,380463,413442
105317,0.409096175,351,381477,406794
105321,0.166837124,351,380083,409010
105322,0.363554191,351,381467,410600
105323,0.443931213,351,382511,405485
105324,0.655064545,351,376241,410300
105325,0.050926711,351,381033,406664
105326,0.537168964,351,378905,416429
105327,0.043716185,351,379552,414761
105329,0.882745003,351,377562,408299
105330,0.41572273,351,379493,407729
105331,0.14193481,351,380626,410423
105332,0.281481856,351,381576,411605
105334,0.57246605,351,378976,411194
105335,0.475326828,351,380727,410395
105336,0.097810539,351,381629,411893
105337,0.144994579,351,379284,412848
105338,0.428652549,351,378311,416770
105340,0.508355277,351,375995,414982
105341,0.670611064,351,377691,411916
105342,0.000820371,351,381388,404107
105343,0.250745318,351,378716,416497
105344,0.300577917,351,376989,414229
105345,0.687174302,351,381149,404663
105347,0.059634211,351,380770,406980
105348,0.227088018,351,381540,406036
105349,0.893020091,351,378553,406504
105350,0.758861917,351,377632,408559
105351,0.257929482,351,382323,403684
105352,0.188415043,351,381861,407104
105353,0.569084335,351,378113,407827
130327,0.222100034,351,378609,410120
133929,0.600919495,351,380564,411824
105355,0.079468133,351,379733,409617
105357,0.364180779,351,377782,412890
105358,0.213357788,351,381878,403153
105360,0.725396069,351,380253,405560
105361,0.894541572,351,378251,415380
105362,0.472172851,351,381688,404281
105363,0.406555386,351,382083,407297
105364,0.092377065,351,381943,410813
